covid(x1),deprivation(x2),logspend,spend(y),x12,x22,x1y,x2y,x1x2,,,,,,,,,,
1,43.728,2.322200816,10.2,1,1912.137984,10.2,446.0256,43.728,,,,,,,,,,
1,43.728,2.189109416,8.93,1,1912.137984,8.93,390.49104,43.728,,,,,,,,,,
1,43.728,2.193046403,8.96,1,1912.137984,8.96,391.80288,43.728,,,,,,,,,,
1,43.728,2.454563676,11.64,1,1912.137984,11.64,508.99392,43.728,,,,,,,,,,
1,43.728,2.214415597,9.16,1,1912.137984,9.16,400.54848,43.728,,,,,,,,,,
1,43.728,1.973761405,7.2,1,1912.137984,7.2,314.8416,43.728,,,,,,,,,,
1,43.728,2.072238684,7.94,1,1912.137984,7.94,347.20032,43.728,,,,,,,,,,
1,43.728,2.242240483,9.41,1,1912.137984,9.41,411.48048,43.728,,,,,,,,,,
1,43.728,2.088390653,8.07,1,1912.137984,8.07,352.88496,43.728,,,,,,,,,,
1,43.728,2.159466543,8.67,1,1912.137984,8.67,379.12176,43.728,,,,,,,,,,
1,43.728,2.051161409,7.78,1,1912.137984,7.78,340.20384,43.728,,,,,,,,,,
1,43.728,2.311885805,10.09,1,1912.137984,10.09,441.21552,43.728,,,,,,,,,,
1,43.728,2.271395815,9.69,1,1912.137984,9.69,423.72432,43.728,,,,,,,,,,
1,43.728,2.363077229,10.62,1,1912.137984,10.62,464.39136,43.728,,,,,,,,,,
1,43.728,2.26691992,9.65,1,1912.137984,9.65,421.9752,43.728,,,,,,,,,,
1,43.728,2.338852267,10.37,1,1912.137984,10.37,453.45936,43.728,,,,,,,,,,
1,43.728,2.333690682,10.32,1,1912.137984,10.32,451.27296,43.728,,,,,,,,,,
1,43.728,2.220281425,9.21,1,1912.137984,9.21,402.73488,43.728,,,,,,,,,,
1,43.728,2.305110783,10.03,1,1912.137984,10.03,438.59184,43.728,,,,,,,,,,
1,43.728,2.331653118,10.29,1,1912.137984,10.29,449.96112,43.728,,,,,,,,,,
1,43.728,2.026485446,7.59,1,1912.137984,7.59,331.89552,43.728,,,,,,,,,,
1,43.728,2.352626004,10.51,1,1912.137984,10.51,459.58128,43.728,,,,,,,,,,
1,43.728,2.423508903,11.29,1,1912.137984,11.29,493.68912,43.728,,,,,,,,,,
1,43.728,2.239687763,9.39,1,1912.137984,9.39,410.60592,43.728,,,,,,,,,,
1,43.728,1.942070828,6.97,1,1912.137984,6.97,304.78416,43.728,,,,,,,,,,
1,43.728,2.264126253,9.62,1,1912.137984,9.62,420.66336,43.728,,,,,,,,,,
1,43.728,2.434180066,11.41,1,1912.137984,11.41,498.93648,43.728,,,,,,,,,,
1,43.728,2.189932055,8.93,1,1912.137984,8.93,390.49104,43.728,,,,,,,,,,
1,43.728,2.175124317,8.8,1,1912.137984,8.8,384.8064,43.728,,,,,,,,,,
1,43.728,2.357073128,10.56,1,1912.137984,10.56,461.76768,43.728,,,,,,,,,,
1,43.728,2.343816265,10.42,1,1912.137984,10.42,455.64576,43.728,,,,,,,,,,
1,43.728,2.416939683,11.21,1,1912.137984,11.21,490.19088,43.728,,,,,,,,,,
1,43.728,2.291182664,9.89,1,1912.137984,9.89,432.46992,43.728,,,,,,,,,,
1,43.728,2.513633197,12.35,1,1912.137984,12.35,540.0408,43.728,,,,,,,,,,
1,43.728,2.153559013,8.62,1,1912.137984,8.62,376.93536,43.728,,,,,,,,,,
1,43.728,2.0538313,7.8,1,1912.137984,7.8,341.0784,43.728,,,,,,,,,,
1,43.728,2.418821232,11.23,1,1912.137984,11.23,491.06544,43.728,,,,,,,,,,
1,43.728,2.353135152,10.52,1,1912.137984,10.52,460.01856,43.728,,,,,,,,,,
1,43.728,2.05975608,7.84,1,1912.137984,7.84,342.82752,43.728,,,,,,,,,,
1,43.728,2.3154909,10.13,1,1912.137984,10.13,442.96464,43.728,,,,,,,,,,
1,43.728,2.332102355,10.3,1,1912.137984,10.3,450.3984,43.728,,,,,,,,,,
1,43.728,2.032925765,7.64,1,1912.137984,7.64,334.08192,43.728,,,,,,,,,,
1,36.439,2.164140378,8.71,1,1327.800721,8.71,317.38369,36.439,,,,,,,,,,
1,36.439,2.282081749,9.8,1,1327.800721,9.8,357.1022,36.439,,,,,,,,,,
1,36.439,2.229928989,9.3,1,1327.800721,9.3,338.8827,36.439,,,,,,,,,,
1,36.439,2.066044796,7.89,1,1327.800721,7.89,287.50371,36.439,,,,,,,,,,
1,36.439,2.254907275,9.53,1,1327.800721,9.53,347.26367,36.439,,,,,,,,,,
1,36.439,1.867342077,6.47,1,1327.800721,6.47,235.76033,36.439,,,,,,,,,,
1,36.439,2.244478571,9.44,1,1327.800721,9.44,343.98416,36.439,,,,,,,,,,
1,36.439,2.407990425,11.11,1,1327.800721,11.11,404.83729,36.439,,,,,,,,,,
1,36.439,1.922451374,6.84,1,1327.800721,6.84,249.24276,36.439,,,,,,,,,,
1,36.439,2.253245673,9.52,1,1327.800721,9.52,346.89928,36.439,,,,,,,,,,
1,36.439,2.022058959,7.55,1,1327.800721,7.55,275.11445,36.439,,,,,,,,,,
1,36.439,2.03409584,7.65,1,1327.800721,7.65,278.75835,36.439,,,,,,,,,,
1,36.439,2.120645219,8.34,1,1327.800721,8.34,303.90126,36.439,,,,,,,,,,
1,36.439,2.159868055,8.67,1,1327.800721,8.67,315.92613,36.439,,,,,,,,,,
1,36.439,2.059353027,7.84,1,1327.800721,7.84,285.68176,36.439,,,,,,,,,,
1,36.439,2.524223381,12.48,1,1327.800721,12.48,454.75872,36.439,,,,,,,,,,
1,36.439,2.332568503,10.3,1,1327.800721,10.3,375.3217,36.439,,,,,,,,,,
1,36.439,2.456093514,11.66,1,1327.800721,11.66,424.87874,36.439,,,,,,,,,,
1,36.439,2.281095148,9.79,1,1327.800721,9.79,356.73781,36.439,,,,,,,,,,
1,36.439,2.063099088,7.87,1,1327.800721,7.87,286.77493,36.439,,,,,,,,,,
1,36.439,2.207366705,9.09,1,1327.800721,9.09,331.23051,36.439,,,,,,,,,,
1,36.439,2.380758354,10.81,1,1327.800721,10.81,393.90559,36.439,,,,,,,,,,
1,36.439,1.975688626,7.21,1,1327.800721,7.21,262.72519,36.439,,,,,,,,,,
1,36.439,2.541874461,12.7,1,1327.800721,12.7,462.7753,36.439,,,,,,,,,,
1,36.439,2.37844201,10.79,1,1327.800721,10.79,393.17681,36.439,,,,,,,,,,
1,36.439,2.226394425,9.27,1,1327.800721,9.27,337.78953,36.439,,,,,,,,,,
1,36.439,1.925701519,6.86,1,1327.800721,6.86,249.97154,36.439,,,,,,,,,,
1,36.439,1.985209348,7.28,1,1327.800721,7.28,265.27592,36.439,,,,,,,,,,
1,36.439,2.326267144,10.24,1,1327.800721,10.24,373.13536,36.439,,,,,,,,,,
1,36.439,2.587258858,13.29,1,1327.800721,13.29,484.27431,36.439,,,,,,,,,,
1,36.439,2.242401542,9.42,1,1327.800721,9.42,343.25538,36.439,,,,,,,,,,
1,36.439,1.911679262,6.76,1,1327.800721,6.76,246.32764,36.439,,,,,,,,,,
1,36.439,2.38139858,10.82,1,1327.800721,10.82,394.26998,36.439,,,,,,,,,,
1,36.439,2.335801819,10.34,1,1327.800721,10.34,376.77926,36.439,,,,,,,,,,
1,36.439,1.980864602,7.25,1,1327.800721,7.25,264.18275,36.439,,,,,,,,,,
1,36.439,2.491684119,12.08,1,1327.800721,12.08,440.18312,36.439,,,,,,,,,,
1,36.439,2.282389493,9.8,1,1327.800721,9.8,357.1022,36.439,,,,,,,,,,
1,36.439,1.910671235,6.76,1,1327.800721,6.76,246.32764,36.439,,,,,,,,,,
1,36.439,2.156340548,8.64,1,1327.800721,8.64,314.83296,36.439,,,,,,,,,,
1,36.439,2.310485491,10.08,1,1327.800721,10.08,367.30512,36.439,,,,,,,,,,
1,36.439,2.612150228,13.63,1,1327.800721,13.63,496.66357,36.439,,,,,,,,,,
1,36.439,2.100279036,8.17,1,1327.800721,8.17,297.70663,36.439,,,,,,,,,,
1,36.439,2.120518848,8.34,1,1327.800721,8.34,303.90126,36.439,,,,,,,,,,
1,36.439,2.364102086,10.63,1,1327.800721,10.63,387.34657,36.439,,,,,,,,,,
1,36.439,1.987018531,7.29,1,1327.800721,7.29,265.64031,36.439,,,,,,,,,,
1,36.439,2.255699344,9.54,1,1327.800721,9.54,347.62806,36.439,,,,,,,,,,
1,36.439,2.164082633,8.71,1,1327.800721,8.71,317.38369,36.439,,,,,,,,,,
1,36.439,1.832201632,6.25,1,1327.800721,6.25,227.74375,36.439,,,,,,,,,,
1,36.439,1.997653746,7.37,1,1327.800721,7.37,268.55543,36.439,,,,,,,,,,
1,36.439,2.778381713,16.09,1,1327.800721,16.09,586.30351,36.439,,,,,,,,,,
1,36.439,2.459456337,11.7,1,1327.800721,11.7,426.3363,36.439,,,,,,,,,,
1,36.439,1.986106913,7.29,1,1327.800721,7.29,265.64031,36.439,,,,,,,,,,
1,36.439,2.382721896,10.83,1,1327.800721,10.83,394.63437,36.439,,,,,,,,,,
1,36.439,2.622041671,13.76,1,1327.800721,13.76,501.40064,36.439,,,,,,,,,,
1,36.439,2.301288407,9.99,1,1327.800721,9.99,364.02561,36.439,,,,,,,,,,
1,36.439,2.108844305,8.24,1,1327.800721,8.24,300.25736,36.439,,,,,,,,,,
1,36.439,2.11315366,8.27,1,1327.800721,8.27,301.35053,36.439,,,,,,,,,,
1,36.439,2.573313483,13.11,1,1327.800721,13.11,477.71529,36.439,,,,,,,,,,
1,36.439,2.259718584,9.58,1,1327.800721,9.58,349.08562,36.439,,,,,,,,,,
1,36.439,2.057685945,7.83,1,1327.800721,7.83,285.31737,36.439,,,,,,,,,,
1,36.439,1.828388748,6.22,1,1327.800721,6.22,226.65058,36.439,,,,,,,,,,
1,36.439,2.239923179,9.39,1,1327.800721,9.39,342.16221,36.439,,,,,,,,,,
1,36.439,2.318446748,10.16,1,1327.800721,10.16,370.22024,36.439,,,,,,,,,,
1,36.439,2.477158068,11.91,1,1327.800721,11.91,433.98849,36.439,,,,,,,,,,
1,36.439,2.147193427,8.56,1,1327.800721,8.56,311.91784,36.439,,,,,,,,,,
1,36.439,2.058447021,7.83,1,1327.800721,7.83,285.31737,36.439,,,,,,,,,,
1,36.439,2.447201186,11.56,1,1327.800721,11.56,421.23484,36.439,,,,,,,,,,
1,36.439,2.168379668,8.74,1,1327.800721,8.74,318.47686,36.439,,,,,,,,,,
1,36.439,2.243132039,9.42,1,1327.800721,9.42,343.25538,36.439,,,,,,,,,,
1,36.439,2.290213326,9.88,1,1327.800721,9.88,360.01732,36.439,,,,,,,,,,
1,36.439,1.960565129,7.1,1,1327.800721,7.1,258.7169,36.439,,,,,,,,,,
1,36.439,2.145413528,8.55,1,1327.800721,8.55,311.55345,36.439,,,,,,,,,,
1,36.439,2.267940197,9.66,1,1327.800721,9.66,352.00074,36.439,,,,,,,,,,
1,36.439,2.367562959,10.67,1,1327.800721,10.67,388.80413,36.439,,,,,,,,,,
1,36.439,2.225548917,9.26,1,1327.800721,9.26,337.42514,36.439,,,,,,,,,,
1,36.439,2.138277631,8.48,1,1327.800721,8.48,309.00272,36.439,,,,,,,,,,
1,36.439,2.19153692,8.95,1,1327.800721,8.95,326.12905,36.439,,,,,,,,,,
1,36.439,2.263529804,9.62,1,1327.800721,9.62,350.54318,36.439,,,,,,,,,,
1,36.439,2.738555289,15.46,1,1327.800721,15.46,563.34694,36.439,,,,,,,,,,
1,36.439,2.317443187,10.15,1,1327.800721,10.15,369.85585,36.439,,,,,,,,,,
1,36.439,2.473495118,11.86,1,1327.800721,11.86,432.16654,36.439,,,,,,,,,,
1,36.439,2.25753942,9.56,1,1327.800721,9.56,348.35684,36.439,,,,,,,,,,
1,36.439,2.739466337,15.48,1,1327.800721,15.48,564.07572,36.439,,,,,,,,,,
1,36.439,2.284686604,9.82,1,1327.800721,9.82,357.83098,36.439,,,,,,,,,,
1,36.439,2.66670356,14.39,1,1327.800721,14.39,524.35721,36.439,,,,,,,,,,
1,36.439,2.181120661,8.86,1,1327.800721,8.86,322.84954,36.439,,,,,,,,,,
1,36.439,2.139472273,8.49,1,1327.800721,8.49,309.36711,36.439,,,,,,,,,,
1,36.439,2.240894227,9.4,1,1327.800721,9.4,342.5266,36.439,,,,,,,,,,
1,36.439,2.604765267,13.53,1,1327.800721,13.53,493.01967,36.439,,,,,,,,,,
1,36.439,2.114346385,8.28,1,1327.800721,8.28,301.71492,36.439,,,,,,,,,,
1,36.439,2.614824414,13.66,1,1327.800721,13.66,497.75674,36.439,,,,,,,,,,
1,36.439,2.127971467,8.4,1,1327.800721,8.4,306.0876,36.439,,,,,,,,,,
1,36.439,2.078994883,8,1,1327.800721,8,291.512,36.439,,,,,,,,,,
1,36.439,2.600905444,13.48,1,1327.800721,13.48,491.19772,36.439,,,,,,,,,,
1,36.439,2.129297451,8.41,1,1327.800721,8.41,306.45199,36.439,,,,,,,,,,
1,36.439,2.600014028,13.46,1,1327.800721,13.46,490.46894,36.439,,,,,,,,,,
1,36.439,2.387766361,10.89,1,1327.800721,10.89,396.82071,36.439,,,,,,,,,,
1,36.439,2.230606886,9.31,1,1327.800721,9.31,339.24709,36.439,,,,,,,,,,
1,36.439,2.584059587,13.25,1,1327.800721,13.25,482.81675,36.439,,,,,,,,,,
1,36.439,2.033277118,7.64,1,1327.800721,7.64,278.39396,36.439,,,,,,,,,,
1,44.002,2.155366802,8.63,1,1936.176004,8.63,379.73726,44.002,,,,,,,,,,
1,44.002,2.284604415,9.82,1,1936.176004,9.82,432.09964,44.002,,,,,,,,,,
1,44.002,2.238137645,9.38,1,1936.176004,9.38,412.73876,44.002,,,,,,,,,,
1,44.002,2.028602642,7.6,1,1936.176004,7.6,334.4152,44.002,,,,,,,,,,
1,44.002,1.910740434,6.76,1,1936.176004,6.76,297.45352,44.002,,,,,,,,,,
1,44.002,2.542693869,12.71,1,1936.176004,12.71,559.26542,44.002,,,,,,,,,,
1,44.002,2.169223268,8.75,1,1936.176004,8.75,385.0175,44.002,,,,,,,,,,
1,44.002,2.131067666,8.42,1,1936.176004,8.42,370.49684,44.002,,,,,,,,,,
1,44.002,2.140943035,8.51,1,1936.176004,8.51,374.45702,44.002,,,,,,,,,,
1,44.002,2.311730781,10.09,1,1936.176004,10.09,443.98018,44.002,,,,,,,,,,
1,44.002,2.098815049,8.16,1,1936.176004,8.16,359.05632,44.002,,,,,,,,,,
1,44.002,2.466627343,11.78,1,1936.176004,11.78,518.34356,44.002,,,,,,,,,,
1,44.002,1.944599366,6.99,1,1936.176004,6.99,307.57398,44.002,,,,,,,,,,
1,44.002,2.428164174,11.34,1,1936.176004,11.34,498.98268,44.002,,,,,,,,,,
1,44.002,2.261517984,9.6,1,1936.176004,9.6,422.4192,44.002,,,,,,,,,,
1,44.002,2.355050562,10.54,1,1936.176004,10.54,463.78108,44.002,,,,,,,,,,
1,44.002,2.339390995,10.37,1,1936.176004,10.37,456.30074,44.002,,,,,,,,,,
1,44.002,2.248728704,9.48,1,1936.176004,9.48,417.13896,44.002,,,,,,,,,,
1,44.002,2.010278936,7.47,1,1936.176004,7.47,328.69494,44.002,,,,,,,,,,
1,44.002,2.453761088,11.63,1,1936.176004,11.63,511.74326,44.002,,,,,,,,,,
1,44.002,2.411058491,11.15,1,1936.176004,11.15,490.6223,44.002,,,,,,,,,,
1,44.002,2.537275441,12.65,1,1936.176004,12.65,556.6253,44.002,,,,,,,,,,
1,44.002,2.678234273,14.56,1,1936.176004,14.56,640.66912,44.002,,,,,,,,,,
1,44.002,1.783201876,5.95,1,1936.176004,5.95,261.8119,44.002,,,,,,,,,,
1,44.002,2.396312315,10.98,1,1936.176004,10.98,483.14196,44.002,,,,,,,,,,
1,44.002,1.987304189,7.3,1,1936.176004,7.3,321.2146,44.002,,,,,,,,,,
1,44.002,2.144004477,8.53,1,1936.176004,8.53,375.33706,44.002,,,,,,,,,,
1,44.002,1.870798595,6.49,1,1936.176004,6.49,285.57298,44.002,,,,,,,,,,
1,44.002,2.293889021,9.91,1,1936.176004,9.91,436.05982,44.002,,,,,,,,,,
1,44.002,2.023823973,7.57,1,1936.176004,7.57,333.09514,44.002,,,,,,,,,,
1,44.002,2.33616108,10.34,1,1936.176004,10.34,454.98068,44.002,,,,,,,,,,
1,44.002,2.36668661,10.66,1,1936.176004,10.66,469.06132,44.002,,,,,,,,,,
1,44.002,2.059667569,7.84,1,1936.176004,7.84,344.97568,44.002,,,,,,,,,,
1,44.002,2.575586717,13.14,1,1936.176004,13.14,578.18628,44.002,,,,,,,,,,
1,44.002,2.731133205,15.35,1,1936.176004,15.35,675.4307,44.002,,,,,,,,,,
1,44.002,2.411471924,11.15,1,1936.176004,11.15,490.6223,44.002,,,,,,,,,,
1,44.002,2.073627737,7.95,1,1936.176004,7.95,349.8159,44.002,,,,,,,,,,
1,44.002,2.19562895,8.99,1,1936.176004,8.99,395.57798,44.002,,,,,,,,,,
1,44.002,2.463458281,11.75,1,1936.176004,11.75,517.0235,44.002,,,,,,,,,,
1,44.002,2.336719393,10.35,1,1936.176004,10.35,455.4207,44.002,,,,,,,,,,
1,44.002,2.051660095,7.78,1,1936.176004,7.78,342.33556,44.002,,,,,,,,,,
1,44.002,2.300369918,9.98,1,1936.176004,9.98,439.13996,44.002,,,,,,,,,,
1,44.002,2.070194528,7.93,1,1936.176004,7.93,348.93586,44.002,,,,,,,,,,
1,44.002,2.182671939,8.87,1,1936.176004,8.87,390.29774,44.002,,,,,,,,,,
1,44.002,2.137639247,8.48,1,1936.176004,8.48,373.13696,44.002,,,,,,,,,,
1,44.002,2.165967173,8.72,1,1936.176004,8.72,383.69744,44.002,,,,,,,,,,
1,44.002,2.4902206,12.06,1,1936.176004,12.06,530.66412,44.002,,,,,,,,,,
1,44.002,2.519911942,12.43,1,1936.176004,12.43,546.94486,44.002,,,,,,,,,,
1,44.002,2.306557808,10.04,1,1936.176004,10.04,441.78008,44.002,,,,,,,,,,
1,44.002,1.94141587,6.97,1,1936.176004,6.97,306.69394,44.002,,,,,,,,,,
1,44.002,2.209206823,9.11,1,1936.176004,9.11,400.85822,44.002,,,,,,,,,,
1,44.002,2.26900887,9.67,1,1936.176004,9.67,425.49934,44.002,,,,,,,,,,
1,44.002,2.300799033,9.98,1,1936.176004,9.98,439.13996,44.002,,,,,,,,,,
1,44.002,2.49480741,12.12,1,1936.176004,12.12,533.30424,44.002,,,,,,,,,,
1,44.002,2.343250736,10.42,1,1936.176004,10.42,458.50084,44.002,,,,,,,,,,
1,44.002,2.600437822,13.47,1,1936.176004,13.47,592.70694,44.002,,,,,,,,,,
1,44.002,2.29697759,9.94,1,1936.176004,9.94,437.37988,44.002,,,,,,,,,,
1,44.002,2.376439429,10.77,1,1936.176004,10.77,473.90154,44.002,,,,,,,,,,
1,44.002,2.048771144,7.76,1,1936.176004,7.76,341.45552,44.002,,,,,,,,,,
1,44.002,2.204208515,9.06,1,1936.176004,9.06,398.65812,44.002,,,,,,,,,,
1,44.002,2.321833778,10.19,1,1936.176004,10.19,448.38038,44.002,,,,,,,,,,
1,44.002,2.28239361,9.8,1,1936.176004,9.8,431.2196,44.002,,,,,,,,,,
1,44.002,2.081803387,8.02,1,1936.176004,8.02,352.89604,44.002,,,,,,,,,,
1,44.002,2.245144503,9.44,1,1936.176004,9.44,415.37888,44.002,,,,,,,,,,
1,44.002,2.006029671,7.43,1,1936.176004,7.43,326.93486,44.002,,,,,,,,,,
1,44.002,2.4550007,11.65,1,1936.176004,11.65,512.6233,44.002,,,,,,,,,,
1,44.002,2.360258898,10.59,1,1936.176004,10.59,465.98118,44.002,,,,,,,,,,
1,44.002,2.522471715,12.46,1,1936.176004,12.46,548.26492,44.002,,,,,,,,,,
1,44.002,2.185142409,8.89,1,1936.176004,8.89,391.17778,44.002,,,,,,,,,,
1,44.002,2.116276802,8.3,1,1936.176004,8.3,365.2166,44.002,,,,,,,,,,
1,44.002,2.207988855,9.1,1,1936.176004,9.1,400.4182,44.002,,,,,,,,,,
1,44.002,2.202229056,9.05,1,1936.176004,9.05,398.2181,44.002,,,,,,,,,,
1,44.002,2.260274813,9.59,1,1936.176004,9.59,421.97918,44.002,,,,,,,,,,
1,44.002,2.568378929,13.04,1,1936.176004,13.04,573.78608,44.002,,,,,,,,,,
1,44.002,1.93614801,6.93,1,1936.176004,6.93,304.93386,44.002,,,,,,,,,,
1,44.002,2.396727395,10.99,1,1936.176004,10.99,483.58198,44.002,,,,,,,,,,
1,44.002,2.45767938,11.68,1,1936.176004,11.68,513.94336,44.002,,,,,,,,,,
1,44.002,2.494281759,12.11,1,1936.176004,12.11,532.86422,44.002,,,,,,,,,,
1,44.002,2.043079178,7.71,1,1936.176004,7.71,339.25542,44.002,,,,,,,,,,
1,44.002,2.040997041,7.7,1,1936.176004,7.7,338.8154,44.002,,,,,,,,,,
1,44.002,1.978312535,7.23,1,1936.176004,7.23,318.13446,44.002,,,,,,,,,,
1,44.002,2.35443637,10.53,1,1936.176004,10.53,463.34106,44.002,,,,,,,,,,
1,44.002,2.213143387,9.14,1,1936.176004,9.14,402.17828,44.002,,,,,,,,,,
1,44.002,2.394758066,10.97,1,1936.176004,10.97,482.70194,44.002,,,,,,,,,,
1,44.002,2.319507494,10.17,1,1936.176004,10.17,447.50034,44.002,,,,,,,,,,
1,44.002,2.187525932,8.91,1,1936.176004,8.91,392.05782,44.002,,,,,,,,,,
1,44.002,2.341843112,10.4,1,1936.176004,10.4,457.6208,44.002,,,,,,,,,,
1,44.002,2.234076993,9.34,1,1936.176004,9.34,410.97868,44.002,,,,,,,,,,
1,44.002,2.275204017,9.73,1,1936.176004,9.73,428.13946,44.002,,,,,,,,,,
1,44.002,2.258034468,9.56,1,1936.176004,9.56,420.65912,44.002,,,,,,,,,,
1,44.002,2.341373547,10.4,1,1936.176004,10.4,457.6208,44.002,,,,,,,,,,
1,44.002,2.136830186,8.47,1,1936.176004,8.47,372.69694,44.002,,,,,,,,,,
1,44.002,2.313661219,10.11,1,1936.176004,10.11,444.86022,44.002,,,,,,,,,,
1,44.002,2.072017197,7.94,1,1936.176004,7.94,349.37588,44.002,,,,,,,,,,
1,44.002,2.374886376,10.75,1,1936.176004,10.75,473.0215,44.002,,,,,,,,,,
1,44.002,2.304711871,10.02,1,1936.176004,10.02,440.90004,44.002,,,,,,,,,,
1,44.002,2.400247987,11.03,1,1936.176004,11.03,485.34206,44.002,,,,,,,,,,
1,44.002,1.766936438,5.85,1,1936.176004,5.85,257.4117,44.002,,,,,,,,,,
1,44.002,2.517376673,12.4,1,1936.176004,12.4,545.6248,44.002,,,,,,,,,,
1,44.002,2.540190608,12.68,1,1936.176004,12.68,557.94536,44.002,,,,,,,,,,
1,21.559,2.681632858,14.61,1,464.790481,14.61,314.97699,21.559,,,,,,,,,,
1,21.559,2.404804738,11.08,1,464.790481,11.08,238.87372,21.559,,,,,,,,,,
1,21.559,2.965442467,19.4,1,464.790481,19.4,418.2446,21.559,,,,,,,,,,
1,21.559,2.507282055,12.27,1,464.790481,12.27,264.52893,21.559,,,,,,,,,,
1,21.559,2.331922997,10.3,1,464.790481,10.3,222.0577,21.559,,,,,,,,,,
1,21.559,2.827580842,16.9,1,464.790481,16.9,364.3471,21.559,,,,,,,,,,
1,21.559,2.649054731,14.14,1,464.790481,14.14,304.84426,21.559,,,,,,,,,,
1,21.559,2.738823973,15.47,1,464.790481,15.47,333.51773,21.559,,,,,,,,,,
1,21.559,2.962368546,19.34,1,464.790481,19.34,416.95106,21.559,,,,,,,,,,
1,21.559,3.01394307,20.37,1,464.790481,20.37,439.15683,21.559,,,,,,,,,,
1,21.559,2.583511908,13.24,1,464.790481,13.24,285.44116,21.559,,,,,,,,,,
1,21.559,2.406224226,11.09,1,464.790481,11.09,239.08931,21.559,,,,,,,,,,
1,21.559,2.483960761,11.99,1,464.790481,11.99,258.49241,21.559,,,,,,,,,,
1,21.559,2.470623607,11.83,1,464.790481,11.83,255.04297,21.559,,,,,,,,,,
1,21.559,2.451904734,11.61,1,464.790481,11.61,250.29999,21.559,,,,,,,,,,
1,21.559,2.485498159,12.01,1,464.790481,12.01,258.92359,21.559,,,,,,,,,,
1,21.559,2.483567556,11.98,1,464.790481,11.98,258.27682,21.559,,,,,,,,,,
1,21.559,2.868846651,17.62,1,464.790481,17.62,379.86958,21.559,,,,,,,,,,
1,21.559,2.776605866,16.06,1,464.790481,16.06,346.23754,21.559,,,,,,,,,,
1,21.559,2.783698809,16.18,1,464.790481,16.18,348.82462,21.559,,,,,,,,,,
1,21.559,2.808916556,16.59,1,464.790481,16.59,357.66381,21.559,,,,,,,,,,
1,21.559,2.444178399,11.52,1,464.790481,11.52,248.35968,21.559,,,,,,,,,,
1,21.559,2.320806315,10.18,1,464.790481,10.18,219.47062,21.559,,,,,,,,,,
1,21.559,3.028063924,20.66,1,464.790481,20.66,445.40894,21.559,,,,,,,,,,
1,21.559,2.310809813,10.08,1,464.790481,10.08,217.31472,21.559,,,,,,,,,,
1,21.559,2.563790112,12.98,1,464.790481,12.98,279.83582,21.559,,,,,,,,,,
1,21.559,2.670768804,14.45,1,464.790481,14.45,311.52755,21.559,,,,,,,,,,
1,21.559,3.01311907,20.35,1,464.790481,20.35,438.72565,21.559,,,,,,,,,,
1,21.559,2.832483815,16.99,1,464.790481,16.99,366.28741,21.559,,,,,,,,,,
1,21.559,2.751811589,15.67,1,464.790481,15.67,337.82953,21.559,,,,,,,,,,
1,21.559,2.926687059,18.67,1,464.790481,18.67,402.50653,21.559,,,,,,,,,,
1,21.559,2.589473786,13.32,1,464.790481,13.32,287.16588,21.559,,,,,,,,,,
1,21.559,2.963209259,19.36,1,464.790481,19.36,417.38224,21.559,,,,,,,,,,
1,21.559,2.799779542,16.44,1,464.790481,16.44,354.42996,21.559,,,,,,,,,,
1,21.559,2.861151591,17.48,1,464.790481,17.48,376.85132,21.559,,,,,,,,,,
1,21.559,2.786828329,16.23,1,464.790481,16.23,349.90257,21.559,,,,,,,,,,
1,21.559,2.828948251,16.93,1,464.790481,16.93,364.99387,21.559,,,,,,,,,,
1,21.559,2.59064553,13.34,1,464.790481,13.34,287.59706,21.559,,,,,,,,,,
1,21.559,2.725598164,15.27,1,464.790481,15.27,329.20593,21.559,,,,,,,,,,
1,21.559,2.857204769,17.41,1,464.790481,17.41,375.34219,21.559,,,,,,,,,,
1,21.559,2.768213923,15.93,1,464.790481,15.93,343.43487,21.559,,,,,,,,,,
1,21.559,2.77230256,16,1,464.790481,16,344.944,21.559,,,,,,,,,,
1,21.559,2.59848359,13.44,1,464.790481,13.44,289.75296,21.559,,,,,,,,,,
1,21.559,2.468745709,11.81,1,464.790481,11.81,254.61179,21.559,,,,,,,,,,
1,21.559,2.410847942,11.14,1,464.790481,11.14,240.16726,21.559,,,,,,,,,,
1,21.559,2.81178338,16.64,1,464.790481,16.64,358.74176,21.559,,,,,,,,,,
1,21.559,2.793280479,16.33,1,464.790481,16.33,352.05847,21.559,,,,,,,,,,
1,21.559,2.943014303,18.97,1,464.790481,18.97,408.97423,21.559,,,,,,,,,,
1,21.559,2.668749132,14.42,1,464.790481,14.42,310.88078,21.559,,,,,,,,,,
1,21.559,2.657136404,14.26,1,464.790481,14.26,307.43134,21.559,,,,,,,,,,
1,21.559,2.658669528,14.28,1,464.790481,14.28,307.86252,21.559,,,,,,,,,,
1,21.559,2.950607153,19.12,1,464.790481,19.12,412.20808,21.559,,,,,,,,,,
1,21.559,2.695539821,14.81,1,464.790481,14.81,319.28879,21.559,,,,,,,,,,
1,21.559,2.931162374,18.75,1,464.790481,18.75,404.23125,21.559,,,,,,,,,,
1,21.559,2.775767283,16.05,1,464.790481,16.05,346.02195,21.559,,,,,,,,,,
1,21.559,2.633970132,13.93,1,464.790481,13.93,300.31687,21.559,,,,,,,,,,
